YEAR,HWTSUPP,ASECFLAG,HFLAG,HHBRACKET99,CPI99,MONTH,WTSUPP,NRESP
2014,32757.84,1,0,716000,0.715,3,31944.6,11
2014,5618.7,1,1,717000,0.715,3,5618.7,1
2014,16131.2,1,0,718000,0.715,3,16476.04,6
2014,6956.3,1,0,719000,0.715,3,8135.65,5
2014,17404.2,1,1,719000,0.715,3,18827.34,4
2014,795.76,1,0,720000,0.715,3,694.13,4
2014,18092.24,1,0,726000,0.715,3,16311.54,4
2014,2788.72,1,0,733000,0.715,3,2788.72,2
2014,705.54,1,0,734000,0.715,3,705.54,2
2014,16039.92,1,0,738000,0.715,3,14702.4,4
2014,1890.72,1,0,748000,0.715,3,1859.01,3
2014,2574.74,1,0,751000,0.715,3,2574.74,2
2014,1773.14,1,0,759000,0.715,3,1772.32,2
2014,17823.63,1,0,763000,0.715,3,20318.3,3
2014,1142.79,1,0,775000,0.715,3,1155.58,3
2014,8658.16,1,1,776000,0.715,3,8272.13,4
2014,64432.67,1,0,787000,0.715,3,61204.33,24
2014,41076.18,1,1,787000,0.715,3,44818.2,4
2014,13086.54,1,0,788000,0.715,3,14827.47,8
2014,26378.51,1,0,789000,0.715,3,26982.31,9
2014,14674.92,1,1,789000,0.715,3,15538.47,3
2014,19543.28,1,0,791000,0.715,3,18062.43,6
2014,3693.4,1,0,792000,0.715,3,4239.59,4
2014,62261.25,1,1,793000,0.715,3,50612.03,9
2014,14225.31,1,0,794000,0.715,3,14228.5,3
2014,10069.46,1,0,795000,0.715,3,10069.46,2
2014,18285.8,1,0,799000,0.715,3,23110.45,7
2014,7763.55,1,1,799000,0.715,3,7480.2,3
2014,37450.04,1,0,8e+05,0.715,3,39322.17,14
2014,8998.26,1,1,801000,0.715,3,18801.73,6
2014,10432.04,1,1,802000,0.715,3,13191.81,2
2014,4283.95,1,0,803000,0.715,3,4689.68,5
2014,1622.2,1,1,805000,0.715,3,1622.2,2
2014,10329.34,1,1,810000,0.715,3,10329.34,2
2014,1292.5,1,0,811000,0.715,3,1292.5,2
2014,1637.08,1,0,812000,0.715,3,1637.08,2
2014,5414.46,1,0,816000,0.715,3,5414.46,2
2014,12885,1,1,817000,0.715,3,13287.75,4
2014,12808.92,1,0,818000,0.715,3,11725.69,4
2014,15033.6,1,0,821000,0.715,3,14571.81,11
2014,8668.9,1,0,823000,0.715,3,8668.9,2
2014,28574.2,1,1,823000,0.715,3,31494.71,4
2014,32287.32,1,1,825000,0.715,3,32287.32,2
2014,9403.76,1,0,827000,0.715,3,10120.18,4
2014,10668.96,1,0,828000,0.715,3,12162.57,3
2014,2207.2,1,1,828000,0.715,3,2131.42,5
2014,14920.28,1,1,831000,0.715,3,16194.77,4
2014,21455.08,1,1,833000,0.715,3,19813.44,4
2014,4044.4,1,1,836000,0.715,3,4790.79,5
2014,23977.2,1,1,837000,0.715,3,22770.01,4
2014,1420.42,1,0,839000,0.715,3,1420.42,2
2014,18519.88,1,1,839000,0.715,3,14668.71,4
2014,13253.01,1,0,841000,0.715,3,16947.23,3
2014,23269.08,1,1,846000,0.715,3,21317.38,4
2014,12191.4,1,0,850000,0.715,3,12191.4,2
2014,33238.38,1,1,853000,0.715,3,33584.53,7
2014,8088.96,1,0,859000,0.715,3,8223.88,3
2014,5581.92,1,0,861000,0.715,3,5581.92,2
2014,10848.99,1,0,862000,0.715,3,11277.28,9
2014,24839.97,1,1,887000,0.715,3,26442.51,3
2014,33129.33,1,1,888000,0.715,3,42903.66,3
2014,40621.35,1,1,893000,0.715,3,38362.32,5
2014,2759.45,1,1,895000,0.715,3,2206.14,5
2014,7477.23,1,0,901000,0.715,3,7443.19,3
2014,9169.04,1,0,908000,0.715,3,9169.04,2
2014,35680.5,1,1,909000,0.715,3,26773.96,5
2014,11157.4,1,1,910000,0.715,3,10423.94,4
2014,14084.13,1,1,927000,0.715,3,15553.03,3
2014,36362.6,1,1,931000,0.715,3,33006.29,4
2014,11000,1,0,944000,0.715,3,12116.87,4
2014,20685.35,1,1,977000,0.715,3,22449.24,7
2014,2941.26,1,1,984000,0.715,3,5426.3,6
2014,15616,1,0,1004000,0.715,3,13257.52,5
2014,15476.79,1,1,1008000,0.715,3,13452.94,3
2014,3204.66,1,0,1015000,0.715,3,3038.59,6
2014,7745.91,1,0,1052000,0.715,3,8005.85,3
2014,19637.2,1,1,1063000,0.715,3,19637.2,2
2014,30921,1,1,1064000,0.715,3,32681.69,5
2014,21453.92,1,1,1121000,0.715,3,21453.92,2
2014,20614,1,1,1216000,0.715,3,25269.86,4
2014,12854.2,1,1,1219000,0.715,3,12854.2,2
2014,18050.35,1,1,1235000,0.715,3,21604.76,5
2014,9656.8,1,0,1503000,0.715,3,7878.46,5
2014,4863.2,1,0,1573000,0.715,3,4863.2,2
2014,17378.94,1,1,1573000,0.715,3,19400.13,2
2015,6972.2,1,NA,-14000,0.704,3,6972.2,2
2015,1506.06,1,NA,-11000,0.704,3,1506.06,2
2015,11038.86,1,NA,-7000,0.704,3,12207.53,8
2015,5050.98,1,NA,-6000,0.704,3,5473.21,4
2015,7929.78,1,NA,-5000,0.704,3,7733.45,3
2015,2526.56,1,NA,-4000,0.704,3,2526.56,2
2015,3108.57,1,NA,-3000,0.704,3,3108.57,3
2015,26385.08,1,NA,-2000,0.704,3,25299.02,16
2015,31908.04,1,NA,-1000,0.704,3,32231.22,20
2015,9359.12,1,NA,0,0.704,3,9183.29,10
2015,5701030.75,1,NA,1000,0.704,3,5751750.78,3413
2015,1196425.51,1,NA,2000,0.704,3,1214960.5,675
2015,1065956.53,1,NA,3000,0.704,3,1090371.4,662
2015,1445564.47,1,NA,4000,0.704,3,1460616.72,827
2015,1732689.06,1,NA,5000,0.704,3,1757726.37,1076
2015,2036981.21,1,NA,6000,0.704,3,2060403.03,1259
2015,2946970.44,1,NA,7000,0.704,3,2970652.76,1744
2015,3558717.14,1,NA,8000,0.704,3,3597742.81,2173
2015,3173071.38,1,NA,9000,0.704,3,3251054.69,1983
2015,3206179.57,1,NA,10000,0.704,3,3235546.23,1971
2015,3649192,1,NA,11000,0.704,3,3676235.86,2231
2015,3683066.12,1,NA,12000,0.704,3,3694605.34,2243
2015,3638579.32,1,NA,13000,0.704,3,3699436.26,2143
2015,3222901.14,1,NA,14000,0.704,3,3247544,1893
2015,5031429.32,1,NA,15000,0.704,3,5080251.19,3127
2015,3701056.37,1,NA,16000,0.704,3,3725462.78,2199
2015,4151204.96,1,NA,17000,0.704,3,4208626.06,2605
2015,4393779.51,1,NA,18000,0.704,3,4441567.96,2706
2015,3378980.24,1,NA,19000,0.704,3,3414647.27,2163
2015,3985376.07,1,NA,20000,0.704,3,4071141.21,2480
2015,3082956.33,1,NA,21000,0.704,3,3128249.53,1935
2015,5658384.3,1,NA,22000,0.704,3,5728268.98,3429
2015,3109117.31,1,NA,23000,0.704,3,3154323.73,1966
2015,3711991.16,1,NA,24000,0.704,3,3784911.78,2285
2015,4438811.16,1,NA,25000,0.704,3,4512556.94,2782
2015,3361156.35,1,NA,26000,0.704,3,3428097.27,2077
2015,3886331.75,1,NA,27000,0.704,3,3959728.04,2502
2015,2901658.63,1,NA,28000,0.704,3,2959280.45,1808
2015,5024184.45,1,NA,29000,0.704,3,5091594.09,3283
2015,3274385.98,1,NA,30000,0.704,3,3292453.85,2086
2015,3385730,1,NA,31000,0.704,3,3416739.69,2136
2015,3914813.72,1,NA,32000,0.704,3,3986531.43,2440
2015,2929863.36,1,NA,33000,0.704,3,3013303.29,1877
2015,3720405.32,1,NA,34000,0.704,3,3813683.65,2336
2015,2943411.6,1,NA,35000,0.704,3,3027273.24,1910
2015,5103793.93,1,NA,36000,0.704,3,5182958.29,3222
2015,3291263.9,1,NA,37000,0.704,3,3346971.6,2022
2015,2563921.17,1,NA,38000,0.704,3,2602759.37,1597
2015,4253916.17,1,NA,39000,0.704,3,4376450.08,2707
2015,2750615.66,1,NA,40000,0.704,3,2794530.9,1756
2015,3106167.64,1,NA,41000,0.704,3,3139791.63,1996
2015,2371454.88,1,NA,42000,0.704,3,2411201.24,1506
2015,4606433.57,1,NA,43000,0.704,3,4672717.92,2972
2015,2812090.32,1,NA,44000,0.704,3,2872893.5,1704
2015,2563969.53,1,NA,45000,0.704,3,2634584.38,1599
2015,3843540.24,1,NA,46000,0.704,3,3914508.27,2472
2015,2502469.96,1,NA,47000,0.704,3,2555845.46,1542
2015,2749729.3,1,NA,48000,0.704,3,2805701.69,1809
2015,2174495.03,1,NA,49000,0.704,3,2211621.67,1429
2015,3698342.63,1,NA,50000,0.704,3,3741248.21,2414
2015,2756251.69,1,NA,51000,0.704,3,2809924.78,1729
2015,2241943.2,1,NA,52000,0.704,3,2293780.9,1506
2015,3501839.9,1,NA,53000,0.704,3,3580785.8,2293
2015,2446128.16,1,NA,54000,0.704,3,2483231.68,1613
2015,2824812.15,1,NA,55000,0.704,3,2895843.4,1812
2015,2066091.37,1,NA,56000,0.704,3,2096152.59,1387
2015,3224887.57,1,NA,57000,0.704,3,3288975.73,2114
2015,2354663.1,1,NA,58000,0.704,3,2400958.57,1594
2015,1860863.53,1,NA,59000,0.704,3,1891989.31,1295
2015,2831357.95,1,NA,60000,0.704,3,2892170.51,1916
2015,2133636.27,1,NA,61000,0.704,3,2179415.35,1372
2015,2329464.94,1,NA,62000,0.704,3,2388232.85,1505
2015,1544735.86,1,NA,63000,0.704,3,1589372.5,1047
2015,2903872.18,1,NA,64000,0.704,3,2971911.95,1916
2015,2286815.57,1,NA,65000,0.704,3,2337717.42,1537
2015,1671143.91,1,NA,66000,0.704,3,1722514.39,1165
2015,2285863.16,1,NA,67000,0.704,3,2347917.32,1502
2015,1750437.85,1,NA,68000,0.704,3,1772712.74,1195
2015,1970692.12,1,NA,69000,0.704,3,2010847.73,1312
2015,1681173.32,1,NA,70000,0.704,3,1709647.21,1233
2015,3057312.09,1,NA,71000,0.704,3,3105833.34,2019
2015,2079258.13,1,NA,72000,0.704,3,2117193.8,1355
2015,1761859.9,1,NA,73000,0.704,3,1797113.85,1152
2015,2101885.88,1,NA,74000,0.704,3,2148341.48,1418
2015,1749593.57,1,NA,75000,0.704,3,1789302.52,1150
2015,1508581.12,1,NA,76000,0.704,3,1549948.11,977
2015,1672531.17,1,NA,77000,0.704,3,1722552.21,1119
2015,2214453.63,1,NA,78000,0.704,3,2265665.32,1490
2015,1595736.37,1,NA,79000,0.704,3,1639306.85,1121
2015,1354072.21,1,NA,80000,0.704,3,1399865.03,872
2015,1653893.61,1,NA,81000,0.704,3,1686794.65,1170
2015,1614658.02,1,NA,82000,0.704,3,1661061.38,1069
2015,1171075.47,1,NA,83000,0.704,3,1209971.35,824
2015,1361820.78,1,NA,84000,0.704,3,1404555.87,945
2015,1891533.56,1,NA,85000,0.704,3,1936738.36,1317
2015,1471442.65,1,NA,86000,0.704,3,1501787.82,950
2015,1254043.18,1,NA,87000,0.704,3,1293057.81,851
2015,1336647.26,1,NA,88000,0.704,3,1366161.24,790
2015,1705484.56,1,NA,89000,0.704,3,1735892.08,1126
2015,1096262.36,1,NA,90000,0.704,3,1116058.35,774
2015,1198970.58,1,NA,91000,0.704,3,1228858.98,814
2015,1927155.31,1,NA,92000,0.704,3,1956963.33,1228
2015,1415353.16,1,NA,93000,0.704,3,1454369.79,902
2015,969979.37,1,NA,94000,0.704,3,988989.27,672
2015,844460.23,1,NA,95000,0.704,3,864750.39,629
2015,1319560.62,1,NA,96000,0.704,3,1346115.84,890
2015,905100.99,1,NA,97000,0.704,3,920491.9,631
2015,1071472.09,1,NA,98000,0.704,3,1088764.72,731
2015,1311600.76,1,NA,99000,0.704,3,1334898.77,908
2015,1063869.3,1,NA,1e+05,0.704,3,1081361.89,702
2015,962376.77,1,NA,101000,0.704,3,981574.88,657
2015,912570.02,1,NA,102000,0.704,3,930773.44,579
2015,1174527.3,1,NA,103000,0.704,3,1223501.58,771
2015,846191.2,1,NA,104000,0.704,3,875912.73,555
2015,893960,1,NA,105000,0.704,3,906860.39,589
2015,1312691.12,1,NA,106000,0.704,3,1336896.05,967
2015,834500.88,1,NA,107000,0.704,3,846633.12,560
2015,888367.51,1,NA,108000,0.704,3,909390.67,578
2015,676640.63,1,NA,109000,0.704,3,687035.12,427
2015,952039.19,1,NA,110000,0.704,3,960645.22,614
2015,587228.09,1,NA,111000,0.704,3,601878.88,412
2015,756344.88,1,NA,112000,0.704,3,763935.6,514
2015,1090889.86,1,NA,113000,0.704,3,1113227.52,672
2015,697818,1,NA,114000,0.704,3,713174.27,485
2015,670098.85,1,NA,115000,0.704,3,683887.55,440
2015,569664.31,1,NA,116000,0.704,3,585256.15,366
2015,878679.22,1,NA,117000,0.704,3,886602.06,508
2015,696487.98,1,NA,118000,0.704,3,717246.71,446
2015,579218.66,1,NA,119000,0.704,3,599384.17,395
2015,724614.74,1,NA,120000,0.704,3,744326.42,495
2015,576886.87,1,NA,121000,0.704,3,595300.97,350
2015,618681.63,1,NA,122000,0.704,3,628138.83,386
2015,528443.74,1,NA,123000,0.704,3,552602.21,382
2015,714010.69,1,NA,124000,0.704,3,719941.93,472
2015,495712.01,1,NA,125000,0.704,3,511748.52,301
2015,565386.93,1,NA,126000,0.704,3,584784.29,325
2015,700395.79,1,NA,127000,0.704,3,721545.03,480
2015,539366.05,1,NA,128000,0.704,3,555290.32,359
2015,489595.34,1,NA,129000,0.704,3,497556.52,344
2015,417303.53,1,NA,130000,0.704,3,420769.23,299
2015,583054.95,1,NA,131000,0.704,3,595434.31,391
2015,425498.59,1,NA,132000,0.704,3,435538.27,276
2015,474005.04,1,NA,133000,0.704,3,491277.03,321
2015,520259.3,1,NA,134000,0.704,3,530677.08,363
2015,485667.97,1,NA,135000,0.704,3,489741.75,304
2015,383692.73,1,NA,136000,0.704,3,403702.06,239
2015,399142.52,1,NA,137000,0.704,3,412451.82,254
2015,456772.67,1,NA,138000,0.704,3,467602.34,285
2015,441276.12,1,NA,139000,0.704,3,448205.61,289
2015,307915.99,1,NA,140000,0.704,3,318495.51,213
2015,693022,1,NA,141000,0.704,3,710505.14,436
2015,454036.9,1,NA,142000,0.704,3,468850.6,294
2015,438391.07,1,NA,143000,0.704,3,453456.59,321
2015,320968.53,1,NA,144000,0.704,3,332520.62,228
2015,429979.14,1,NA,145000,0.704,3,441131.31,294
2015,376755.33,1,NA,146000,0.704,3,381767.18,230
2015,301025.44,1,NA,147000,0.704,3,307457.27,176
2015,389442.09,1,NA,148000,0.704,3,398827.06,238
2015,358285.39,1,NA,149000,0.704,3,371891.02,226
2015,309240.67,1,NA,150000,0.704,3,319258.61,187
2015,292850.54,1,NA,151000,0.704,3,301173.14,208
2015,285107.47,1,NA,152000,0.704,3,296289.99,196
2015,291233.65,1,NA,153000,0.704,3,293679.19,179
2015,253377.15,1,NA,154000,0.704,3,258463.82,158
2015,405156.66,1,NA,155000,0.704,3,417411.19,253
2015,345063.25,1,NA,156000,0.704,3,345331.04,214
2015,222490.87,1,NA,157000,0.704,3,226410.3,156
2015,222102.68,1,NA,158000,0.704,3,227559.05,142
2015,324575.24,1,NA,159000,0.704,3,327962.48,230
2015,239898.68,1,NA,160000,0.704,3,243895.36,138
2015,239067.86,1,NA,161000,0.704,3,243456.11,167
2015,239635.59,1,NA,162000,0.704,3,244279.99,153
2015,281896.07,1,NA,163000,0.704,3,284622.34,172
2015,201494.89,1,NA,164000,0.704,3,205723.38,128
2015,245829.57,1,NA,165000,0.704,3,260116.11,151
2015,191496.87,1,NA,166000,0.704,3,199577.5,133
2015,209476.76,1,NA,167000,0.704,3,214517.48,135
2015,244775.27,1,NA,168000,0.704,3,253626.22,151
2015,231812.81,1,NA,169000,0.704,3,234669.36,139
2015,292485.72,1,NA,170000,0.704,3,297870.6,184
2015,233299.57,1,NA,171000,0.704,3,238661.75,133
2015,172952.09,1,NA,172000,0.704,3,181132.22,122
2015,300888.42,1,NA,173000,0.704,3,301936.7,171
2015,165166.42,1,NA,174000,0.704,3,166442.03,113
2015,152349.83,1,NA,175000,0.704,3,161410.55,85
2015,124356.8,1,NA,176000,0.704,3,125979.79,87
2015,409734.31,1,NA,177000,0.704,3,414230.15,274
2015,188488.9,1,NA,178000,0.704,3,188606.31,140
2015,150373.21,1,NA,179000,0.704,3,152994.06,85
2015,139991.16,1,NA,180000,0.704,3,145353.42,97
2015,124769.87,1,NA,181000,0.704,3,128926.31,83
2015,169878.17,1,NA,182000,0.704,3,180272.43,110
2015,103732.1,1,NA,183000,0.704,3,106296.59,75
2015,198921.8,1,NA,184000,0.704,3,202023.6,133
2015,91160.22,1,NA,185000,0.704,3,96776.5,79
2015,152759.64,1,NA,186000,0.704,3,161114.56,107
2015,187744.99,1,NA,187000,0.704,3,200702,97
2015,111637.5,1,NA,188000,0.704,3,114284.19,91
2015,122995.77,1,NA,189000,0.704,3,125961.74,86
2015,77628.25,1,NA,190000,0.704,3,82710.73,50
2015,149126.87,1,NA,191000,0.704,3,152291.02,119
2015,85208.48,1,NA,192000,0.704,3,86176.02,50
2015,138500.68,1,NA,193000,0.704,3,144142.47,75
2015,106969.76,1,NA,194000,0.704,3,109411.89,66
2015,148408.52,1,NA,195000,0.704,3,150534.23,81
2015,103079,1,NA,196000,0.704,3,104468.84,60
2015,114580.44,1,NA,197000,0.704,3,118338.67,71
2015,187081.13,1,NA,198000,0.704,3,192460.74,131
2015,137204.87,1,NA,199000,0.704,3,139457.62,84
2015,98197.34,1,NA,2e+05,0.704,3,105977.18,63
2015,123336.25,1,NA,201000,0.704,3,127822.67,89
2015,79592.44,1,NA,202000,0.704,3,80771.57,54
2015,106176.57,1,NA,203000,0.704,3,110385.42,75
2015,59389.03,1,NA,204000,0.704,3,61161.39,44
2015,150412.54,1,NA,205000,0.704,3,155490.4,83
2015,59718.27,1,NA,206000,0.704,3,61133.19,37
2015,126620.09,1,NA,207000,0.704,3,126249.65,69
2015,112570.89,1,NA,208000,0.704,3,114789.5,75
2015,62909.2,1,NA,209000,0.704,3,62117.16,40
2015,76880.42,1,NA,210000,0.704,3,78353.73,54
2015,55926.94,1,NA,211000,0.704,3,54695.64,30
2015,217037.93,1,NA,212000,0.704,3,222918.65,137
2015,118057.99,1,NA,213000,0.704,3,116318.79,63
2015,91790.12,1,NA,214000,0.704,3,94774.26,47
2015,60549.3,1,NA,215000,0.704,3,59048.86,46
2015,73781.7,1,NA,216000,0.704,3,75961.01,41
2015,85901.92,1,NA,217000,0.704,3,88537.77,43
2015,118787.41,1,NA,218000,0.704,3,118647.08,65
2015,83296.42,1,NA,219000,0.704,3,87302.25,54
2015,75234.45,1,NA,220000,0.704,3,76360.42,43
2015,35283.64,1,NA,221000,0.704,3,36259.95,20
2015,145637.59,1,NA,222000,0.704,3,148037.62,84
2015,89244.01,1,NA,223000,0.704,3,92791.45,62
2015,60164.39,1,NA,224000,0.704,3,61996.4,37
2015,39041.29,1,NA,225000,0.704,3,39781.01,29
2015,111100.11,1,NA,226000,0.704,3,111950.39,75
2015,68898.97,1,NA,227000,0.704,3,70264.84,40
2015,62838.54,1,NA,228000,0.704,3,66707.1,39
2015,62359.7,1,NA,229000,0.704,3,61360.42,35
2015,59271.95,1,NA,230000,0.704,3,58392.74,39
2015,42832.94,1,NA,231000,0.704,3,39136.14,26
2015,59201.56,1,NA,232000,0.704,3,64294.48,33
2015,78232.96,1,NA,233000,0.704,3,82127.85,51
2015,60438.26,1,NA,234000,0.704,3,60818.27,39
2015,65293,1,NA,235000,0.704,3,65960.95,35
2015,41459.38,1,NA,236000,0.704,3,41025.68,27
2015,48811.9,1,NA,237000,0.704,3,52381.83,49
2015,48219.16,1,NA,238000,0.704,3,48569.9,30
2015,65765.65,1,NA,239000,0.704,3,69819.53,40
2015,43172.64,1,NA,240000,0.704,3,44277.37,31
2015,56290.23,1,NA,241000,0.704,3,57022.36,53
2015,42332.11,1,NA,242000,0.704,3,42311.52,27
2015,32443.09,1,NA,243000,0.704,3,33450.47,21
2015,33883.98,1,NA,244000,0.704,3,34226.76,17
2015,43807.06,1,NA,245000,0.704,3,43285.51,34
2015,27776,1,NA,246000,0.704,3,27737.34,21
2015,76699.94,1,NA,247000,0.704,3,77607.57,41
2015,86198.34,1,NA,248000,0.704,3,84607.29,54
2015,43067.03,1,NA,249000,0.704,3,42403.91,26
2015,29015.4,1,NA,250000,0.704,3,29386.83,23
2015,26002.75,1,NA,251000,0.704,3,26333.71,11
2015,68502.14,1,NA,252000,0.704,3,65813.81,32
2015,54993.91,1,NA,253000,0.704,3,54645.24,30
2015,56477.45,1,NA,254000,0.704,3,57532.14,38
2015,50258.94,1,NA,255000,0.704,3,52127.71,38
2015,116363.29,1,NA,256000,0.704,3,114513.15,64
2015,47467.21,1,NA,257000,0.704,3,47603.26,29
2015,43749.94,1,NA,258000,0.704,3,43507.52,23
2015,53958.09,1,NA,259000,0.704,3,53274.64,28
2015,22409.77,1,NA,260000,0.704,3,22839.07,25
2015,52155.01,1,NA,261000,0.704,3,52976.77,42
2015,30313.19,1,NA,262000,0.704,3,29063.03,24
2015,48788.56,1,NA,263000,0.704,3,49251.74,30
2015,35413.94,1,NA,264000,0.704,3,37086.49,26
2015,27110.28,1,NA,265000,0.704,3,27322.07,16
2015,46964.14,1,NA,266000,0.704,3,50116.18,30
2015,16545.29,1,NA,267000,0.704,3,18613.82,13
2015,39918.79,1,NA,268000,0.704,3,39076.88,32
2015,8519.44,1,NA,269000,0.704,3,8613.97,8
2015,25513.03,1,NA,270000,0.704,3,26964.58,19
2015,17722.08,1,NA,271000,0.704,3,18309.14,11
2015,17870.28,1,NA,272000,0.704,3,18281.06,12
2015,5616.86,1,NA,273000,0.704,3,6086.52,6
2015,25144.47,1,NA,274000,0.704,3,26459.28,17
2015,91396.4,1,NA,275000,0.704,3,100051.25,48
2015,31655.56,1,NA,276000,0.704,3,32066.09,15
2015,24096.24,1,NA,277000,0.704,3,24486.74,16
2015,29967.01,1,NA,278000,0.704,3,31423.3,22
2015,32290.23,1,NA,279000,0.704,3,34778.63,26
2015,33679.71,1,NA,280000,0.704,3,33982.26,23
2015,4852.2,1,NA,281000,0.704,3,5909.04,5
2015,81433.79,1,NA,282000,0.704,3,82502.91,55
2015,46828.68,1,NA,283000,0.704,3,45494.64,25
2015,30768.5,1,NA,284000,0.704,3,32347.36,23
2015,15755.22,1,NA,285000,0.704,3,16565.26,11
2015,17617.18,1,NA,286000,0.704,3,17719.14,10
2015,40716.16,1,NA,287000,0.704,3,39787.11,28
2015,22689.56,1,NA,288000,0.704,3,23150.91,12
2015,19460.05,1,NA,289000,0.704,3,19327.48,13
2015,51452.39,1,NA,290000,0.704,3,53175.55,25
2015,16292.63,1,NA,291000,0.704,3,16446.47,10
2015,24595.89,1,NA,292000,0.704,3,21984.36,17
2015,33530.88,1,NA,293000,0.704,3,34539.91,24
2015,48347.29,1,NA,294000,0.704,3,50986.89,31
2015,14578.52,1,NA,295000,0.704,3,14786.91,13
2015,31194.09,1,NA,296000,0.704,3,29895.66,18
2015,5293.9,1,NA,297000,0.704,3,5293.9,2
2015,46707.09,1,NA,298000,0.704,3,48075.19,27
2015,39750.14,1,NA,299000,0.704,3,42235.29,24
2015,11899.4,1,NA,3e+05,0.704,3,12303.46,6
2015,27619.04,1,NA,301000,0.704,3,28844.59,20
2015,15001.76,1,NA,302000,0.704,3,14919.87,8
2015,32894.89,1,NA,303000,0.704,3,35355.67,19
2015,32297.03,1,NA,304000,0.704,3,33507.52,22
2015,19037.15,1,NA,305000,0.704,3,20228.95,14
2015,8414.88,1,NA,306000,0.704,3,9027,6
2015,49908.58,1,NA,307000,0.704,3,50295.52,31
2015,21015.75,1,NA,308000,0.704,3,20509.07,15
2015,27336.28,1,NA,309000,0.704,3,27933.25,12
2015,24426.36,1,NA,310000,0.704,3,25676.98,21
2015,15076.63,1,NA,311000,0.704,3,15089.53,9
2015,4943.34,1,NA,312000,0.704,3,5048.93,3
2015,25933.94,1,NA,313000,0.704,3,26611.89,12
2015,15913.03,1,NA,314000,0.704,3,16161.11,10
2015,19047.39,1,NA,315000,0.704,3,19745.19,13
2015,12386.54,1,NA,316000,0.704,3,12782.32,8
2015,53321.77,1,NA,317000,0.704,3,56010.06,34
2015,37394.97,1,NA,318000,0.704,3,39346.86,19
2015,10929.61,1,NA,319000,0.704,3,11133.49,8
2015,49397.48,1,NA,320000,0.704,3,50016.85,28
2015,12730.9,1,NA,321000,0.704,3,13140.78,6
2015,10962.37,1,NA,322000,0.704,3,11488.86,5
2015,10214.82,1,NA,323000,0.704,3,9116.29,8
2015,36154.53,1,NA,324000,0.704,3,36333.39,18
2015,14396.1,1,NA,325000,0.704,3,14535.21,13
2015,26384.04,1,NA,326000,0.704,3,26256.42,17
2015,14309.83,1,NA,327000,0.704,3,13383.51,13
2015,5209.96,1,NA,328000,0.704,3,6383.16,4
2015,9344.17,1,NA,329000,0.704,3,10015.34,5
2015,10336.5,1,NA,330000,0.704,3,10367.63,5
2015,44456.39,1,NA,331000,0.704,3,44575.5,27
2015,7856.6,1,NA,332000,0.704,3,7480.53,4
2015,20111.08,1,NA,333000,0.704,3,23057.55,23
2015,4922.94,1,NA,335000,0.704,3,5374.25,3
2015,11919.55,1,NA,336000,0.704,3,11568.29,10
2015,6346.52,1,NA,337000,0.704,3,7387.87,4
2015,17532.11,1,NA,338000,0.704,3,18660.7,19
2015,34082.57,1,NA,339000,0.704,3,37505.19,23
2015,7916.83,1,NA,340000,0.704,3,7921.14,7
2015,22838.66,1,NA,341000,0.704,3,22822.06,18
2015,13361.72,1,NA,342000,0.704,3,13344.31,10
2015,19186.62,1,NA,343000,0.704,3,17642.12,7
2015,9884.15,1,NA,344000,0.704,3,10557.84,11
2015,11178.04,1,NA,345000,0.704,3,12338.43,4
2015,5515.56,1,NA,346000,0.704,3,5594.92,3
2015,22852.54,1,NA,347000,0.704,3,21870.48,12
2015,2128.18,1,NA,348000,0.704,3,2128.18,2
2015,16451.42,1,NA,350000,0.704,3,16155.98,9
2015,13948.48,1,NA,351000,0.704,3,13593.22,15
2015,9250.3,1,NA,352000,0.704,3,8939.19,5
2015,44627.22,1,NA,353000,0.704,3,46201.08,21
2015,30737.56,1,NA,354000,0.704,3,29922.22,19
2015,4925.48,1,NA,355000,0.704,3,5173.98,6
2015,14770.97,1,NA,356000,0.704,3,15025.96,13
2015,10272.68,1,NA,357000,0.704,3,10453.43,12
2015,20629.47,1,NA,358000,0.704,3,20762.26,12
2015,34960.18,1,NA,360000,0.704,3,33610.88,16
2015,9349.05,1,NA,361000,0.704,3,10296.03,3
2015,20545.27,1,NA,362000,0.704,3,20338.14,13
2015,9941.76,1,NA,363000,0.704,3,10837.06,6
2015,21495.94,1,NA,364000,0.704,3,21315.07,10
2015,7464.08,1,NA,365000,0.704,3,7430.03,4
2015,49143.92,1,NA,367000,0.704,3,50525.23,27
2015,3521.3,1,NA,368000,0.704,3,3688.94,6
2015,16738.67,1,NA,369000,0.704,3,16908.35,10
2015,8077.62,1,NA,370000,0.704,3,8365.03,7
2015,13034.63,1,NA,371000,0.704,3,13069.81,7
2015,7369.98,1,NA,374000,0.704,3,6851.85,12
2015,35684.62,1,NA,375000,0.704,3,34064.69,19
2015,15646.68,1,NA,377000,0.704,3,17367.06,10
2015,6973.88,1,NA,378000,0.704,3,7312.68,4
2015,8243.78,1,NA,379000,0.704,3,8211.13,6
2015,17463.6,1,NA,380000,0.704,3,16387.46,8
2015,6462.56,1,NA,381000,0.704,3,7283.87,4
2015,10637,1,NA,382000,0.704,3,9822.85,11
2015,16780.32,1,NA,383000,0.704,3,16210.91,8
2015,16815.2,1,NA,386000,0.704,3,15270.22,4
2015,9219.27,1,NA,387000,0.704,3,9431.74,3
2015,20979.85,1,NA,388000,0.704,3,21493.22,15
